time,NINO1+2_sst,NINO3_sst,NINO3.4_sst,NINO4_sst,EPAC_mslp,INDO_mslp
2002-07-01,21.844757,26.093416,27.853888,29.256298,101209.41,101049.46
2002-08-01,20.794662,25.45721,27.539438,29.250183,101144.25,101045.38
2002-09-01,20.981169,25.617352,27.58399,29.251982,101227.13,101120.484
2002-10-01,21.812885,25.698542,27.767712,29.271875,101115.54,101002.17
2002-11-01,22.9505,26.2606,28.019457,29.52754,101098.945,100954.23
2002-12-01,23.851435,26.376406,27.917383,29.296831,101098.03,101021.69
2003-01-01,24.514969,26.281633,27.398106,28.863787,101063.9,101063.04
2003-02-01,26.059805,26.725855,27.33159,28.715359,100957.73,100978.92
2003-03-01,26.600777,27.268044,27.695711,28.82491,101000.77,101013.04
2003-04-01,24.707098,27.165142,27.622831,28.638842,101047.88,100940.08
2003-05-01,22.700844,26.199505,27.217096,28.563488,101084.64,100920.54
2003-06-01,22.16373,25.95097,27.311655,28.85003,101194.9,100986.84
2003-07-01,21.377012,25.774603,27.29063,28.922329,101201.164,101019.64
2003-08-01,21.126545,25.279804,26.867714,28.813723,101251.266,101017.68
2003-09-01,20.434029,25.024899,26.898735,28.799105,101268.54,101054.13
2003-10-01,21.330458,25.428202,27.133411,29.109467,101233.625,101006.484
2003-11-01,22.246058,25.44483,26.970577,29.06664,101172.016,100942.23
2003-12-01,23.372923,25.897694,26.925737,28.725502,101116.7,100960.56
2004-01-01,24.759333,26.090693,26.707964,28.52175,101129.51,100995.08
2004-02-01,26.137707,26.591461,26.837322,28.341085,101100.38,100983.95
2004-03-01,25.577187,27.07887,26.98745,28.263988,100926.93,100931.1
2004-04-01,25.466808,27.357965,27.722687,28.560528,101069.34,100957.07
2004-05-01,23.442432,26.688015,27.918394,28.94839,101117.4,100926.48
2004-06-01,22.154081,26.329248,27.657038,28.910666,101149.445,101059.234
2004-07-01,21.08042,25.825304,27.737988,29.13873,101214.46,101004.26
2004-08-01,20.299223,25.23164,27.483898,29.103622,101229.42,101043.984
2004-09-01,20.379074,25.193197,27.379519,29.319462,101265.81,101069.73
2004-10-01,21.339441,25.42305,27.34366,29.340956,101261.87,101061.055
2004-11-01,22.630205,25.670033,27.340008,29.304409,101194.39,100960.36
2004-12-01,22.97858,25.749596,27.208427,29.121801,101119.83,100939.44
2005-01-01,24.588718,25.887941,27.1044,29.091967,101102.04,100982.516
2005-02-01,25.393778,26.181253,26.892395,28.693462,100999.35,101093.73
2005-03-01,25.066328,26.87723,27.444082,28.725548,101141.625,101057.74
2005-04-01,24.974295,27.554815,27.905205,28.779003,101002.914,101037.266
2005-05-01,24.480122,27.347094,28.06798,28.982832,101098.46,100949.36
2005-06-01,22.424559,26.690016,27.873375,29.070175,101147.96,100925.05
2005-07-01,21.428728,25.893885,27.318422,28.914583,101221.23,101007.64
2005-08-01,20.35433,25.350735,26.885601,28.69185,101258.66,101027.125
2005-09-01,19.997,24.687746,26.573965,28.605587,101274.08,101018.375
2005-10-01,19.883884,24.673674,26.626144,28.70248,101325.97,100986.27
2005-11-01,20.457218,24.100267,26.202963,28.502409,101246.78,100926.2
2005-12-01,22.212488,23.916004,25.752497,28.207788,101212.68,100882.32
2006-01-01,24.409174,24.760015,25.542952,27.594887,101103.79,100901.53
2006-02-01,26.654617,26.051771,25.980654,27.297215,101059.51,100952.13
2006-03-01,26.18154,26.51908,26.483982,27.689259,101051.23,100903.14
2006-04-01,24.224184,27.239223,27.487402,28.12902,101023.555,100912.445
2006-05-01,23.994272,27.118105,27.781494,28.623383,101168.336,100972.234
2006-06-01,22.839617,26.600534,27.762972,28.998512,101166.75,100965.82
2006-07-01,22.05501,25.783825,27.237938,28.936583,101232.34,101036.336
2006-08-01,21.681892,25.537977,27.195892,29.12223,101152.49,101022.91
2006-09-01,21.833626,25.74914,27.248333,29.34234,101216.79,101061.61
2006-10-01,22.614687,25.810137,27.360157,29.316635,101190.51,101096.87
2006-11-01,22.911327,26.016684,27.620266,29.52313,101104.77,100946.61
2006-12-01,23.971148,26.358786,27.707714,29.362667,101142.14,100914.266
2007-01-01,25.12232,26.563406,27.258278,28.903025,100990.39,100993.984
2007-02-01,26.210213,26.435137,26.753515,28.593885,101061.17,100994.71
2007-03-01,26.054718,26.603914,27.091446,28.598402,100983.01,100947.23
2007-04-01,24.91176,27.187757,27.65791,28.631262,101102.164,100964.625
2007-05-01,23.294125,26.320612,27.397524,28.631887,101158.14,100956.49
2007-06-01,22.271381,26.099249,27.525259,28.724348,101163.8,100808.27
2007-07-01,21.184374,25.108585,26.809544,28.528715,101248.336,100967.68
2007-08-01,19.928862,24.032991,26.23422,28.501446,101293.625,100980.73
2007-09-01,19.622955,23.85017,25.802532,28.10677,101294.22,100942.38
2007-10-01,19.424562,23.660131,25.472324,27.989038,101318.71,100931.38
2007-11-01,19.830503,23.521603,25.297989,27.486227,101158.84,100857.93
2007-12-01,21.144758,23.77932,25.365309,27.579706,101276.42,100803.53
2008-01-01,24.270304,24.218653,24.872309,26.689367,101141.13,100893.34
2008-02-01,26.369585,25.212723,25.13656,26.612934,101206.305,100903.29
2008-03-01,27.12123,26.661036,26.237165,27.047005,101098.74,100896.79
2008-04-01,25.919828,27.258663,26.913757,27.509665,100997.96,100855.93
2008-05-01,24.56254,27.137093,27.149147,27.849087,101116.555,100936.484
2008-06-01,23.620071,26.464611,27.022366,27.967907,101132.46,100981.734
2008-07-01,22.807232,26.071274,26.985565,28.094675,101238.56,100973.23
2008-08-01,22.152004,25.722485,26.771437,27.980911,101214.62,100975.375
2008-09-01,21.816313,25.258564,26.448051,28.044708,101210.18,100992.36
2008-10-01,21.418945,25.229301,26.496359,28.212957,101293.6,100973.59
2008-11-01,21.681402,25.078197,26.406784,28.125986,101229.875,100855.38
2008-12-01,22.558647,24.5234,25.735645,27.616875,101204.56,100858.22
2009-01-01,24.313099,25.247194,25.677258,27.304098,101211.65,100950.625
2009-02-01,25.715508,25.898361,26.070417,27.341331,101040.81,100863.16
2009-03-01,25.909996,26.444761,26.542065,27.627092,101022.18,100943.29
2009-04-01,25.857946,27.479734,27.60038,28.262367,101029.016,100897.14
2009-05-01,24.971563,27.554216,28.034418,28.797558,101084.016,100855.4
2009-06-01,23.89537,27.241371,28.102377,28.94536,101125.84,100976.99
2009-07-01,22.89884,26.604458,27.795048,29.060232,101098.61,100968.055
2009-08-01,21.779587,25.966854,27.541988,29.156952,101156.836,100959.08
2009-09-01,21.34019,25.742188,27.432167,29.025063,101158.51,100959.625
2009-10-01,21.243874,25.74749,27.625504,29.545847,101145.91,100998.51
2009-11-01,21.948544,26.216667,28.229412,29.84731,101103.19,100848.836
2009-12-01,23.505423,26.623669,28.301176,29.634754,101108.836,100955.734
2010-01-01,24.571438,26.684038,28.0686,29.392586,100948.71,101013.92
2010-02-01,25.804285,27.071085,27.891024,29.031261,100976.96,101053.13
2010-03-01,26.436296,27.865929,28.34077,29.10747,100971.16,101014.81
2010-04-01,26.269121,28.099253,28.381624,29.207487,101046.42,100982.73
2010-05-01,24.677662,27.03589,27.710955,28.973566,101120.87,100821.875
2010-06-01,23.327028,25.975388,27.083097,28.541368,101280.93,100962.78
2010-07-01,20.763557,24.881893,26.286945,28.07335,101319.9,100942.38
2010-08-01,20.018282,24.099653,25.587992,27.483343,101333.16,100943.07
2010-09-01,19.276663,23.945982,25.349222,27.121675,101321.51,100930.0
2010-10-01,19.514784,23.586588,25.27161,27.264753,101358.14,100863.74
2010-11-01,20.376265,23.83083,25.302233,27.173082,101329.42,100843.05
2010-12-01,21.647644,23.860834,25.363695,27.247135,101246.336,100716.68
2011-01-01,23.871565,24.298403,24.999723,26.97914,101147.51,100798.445
2011-02-01,26.031384,25.527706,25.471243,26.956888,101156.99,100847.0
2011-03-01,25.943996,26.315907,26.348745,27.678436,101124.336,100841.08
2011-04-01,25.480137,27.167768,27.018059,27.732166,101069.92,100895.13
2011-05-01,24.684689,26.888668,27.464682,28.343208,101089.125,100905.445
2011-06-01,23.469257,26.559513,27.374434,28.336731,101155.57,100903.84
2011-07-01,22.18172,25.81235,27.070988,28.378426,101175.3,100917.59
2011-08-01,20.881863,24.75805,26.42309,28.463915,101238.78,100954.44
2011-09-01,20.00152,24.315908,26.021864,28.078737,101316.43,100999.4
2011-10-01,20.07552,24.227346,25.97704,27.939093,101322.86,100914.125
2011-11-01,21.002903,24.056078,25.751043,27.80243,101251.19,100831.71
2011-12-01,22.153584,24.241343,25.586824,27.369734,101181.42,100792.95
2012-01-01,23.752209,24.990004,25.765425,27.222853,101211.52,100863.086
2012-02-01,25.899517,26.074326,26.114977,27.422445,101102.055,100834.6
2012-03-01,26.425917,27.01149,26.735327,27.492685,100939.164,100862.05
2012-04-01,26.440153,27.441954,27.24224,27.94726,101059.71,100955.46
2012-05-01,25.347965,27.216549,27.654333,28.34245,101055.516,100864.59
2012-06-01,24.436335,27.150776,27.93836,28.486273,101091.31,100927.68
2012-07-01,22.06899,26.407553,27.536644,28.537762,101066.14,100906.47
2012-08-01,20.977997,25.84292,27.553452,28.783924,101233.59,101015.07
2012-09-01,21.210846,25.304237,27.14357,28.775465,101241.0,101007.86
2012-10-01,20.49918,24.985306,27.0635,28.997875,101239.32,100951.055
2012-11-01,21.585037,25.35647,27.261957,29.013346,101217.03,100904.16
2012-12-01,22.359346,24.487757,26.079607,28.407705,101136.625,100830.44
2013-01-01,24.357819,24.885592,25.984468,28.085835,101087.19,100936.2
2013-02-01,25.894468,25.734722,26.15518,28.153778,101080.375,100876.945
2013-03-01,25.944355,27.191784,26.97331,27.681227,101042.59,100964.48
2013-04-01,24.418211,27.554358,27.8937,28.322655,101065.18,100883.31
2013-05-01,23.083836,26.42072,27.517414,28.535822,101208.51,100897.61
2013-06-01,21.184898,25.757137,27.322418,28.539227,101144.95,100813.57
2013-07-01,20.028847,25.213888,26.983582,28.590948,101219.14,100895.305
2013-08-01,19.87536,24.370438,26.340746,28.464844,101239.305,100967.62
2013-09-01,19.952246,24.86547,26.74879,28.693087,101244.055,100948.35
2013-10-01,20.329922,24.953365,26.53519,28.762394,101231.75,100994.51
2013-11-01,21.125814,24.880415,26.667532,28.765461,101184.48,100848.59
2013-12-01,22.897446,25.208942,26.386524,28.066788,101153.14,100846.3
2014-01-01,24.722986,25.390827,25.972643,27.840483,101090.03,100961.73
2014-02-01,25.100882,25.53129,25.775015,27.87143,101003.62,100922.0
2014-03-01,25.639902,27.079912,26.820137,28.231344,101047.34,100996.016
2014-04-01,25.229109,27.73024,27.965694,28.815664,100947.836,100937.43
2014-05-01,25.186607,27.782051,28.317785,29.280895,101101.74,100939.93
2014-06-01,24.474726,27.558006,28.1553,29.054558,101058.43,100867.25
2014-07-01,23.285282,26.262522,27.1892,28.794554,101124.91,100983.695
2014-08-01,21.93131,25.430048,26.809134,28.957785,101226.05,101037.74
2014-09-01,21.387527,25.26254,27.017353,29.189383,101222.21,101040.51
2014-10-01,21.371758,25.66126,27.139277,29.133856,101236.09,100996.26
2014-11-01,22.447247,26.007189,27.515905,29.38364,101181.13,100934.44
2014-12-01,22.73461,25.965145,27.210386,29.179832,101088.68,100908.164
2015-01-01,24.59574,26.139086,26.996586,28.911837,101041.96,101027.766
2015-02-01,25.506908,26.693975,27.416605,29.045755,101067.84,101049.61
2015-03-01,26.634644,27.230856,27.621899,29.167,101044.32,101105.36
2015-04-01,26.618223,28.316345,28.613945,29.632868,100926.234,100979.93
2015-05-01,25.94989,28.048225,28.702211,29.693321,100993.78,101029.08
2015-06-01,25.125996,27.887959,28.736038,29.774265,100976.31,100981.79
2015-07-01,24.358301,27.544209,28.55309,29.707712,101057.055,101055.77
2015-08-01,22.718107,27.014778,28.54696,29.440578,101049.26,101070.77
2015-09-01,22.889658,27.068777,28.543629,29.48353,101064.86,101090.74
2015-10-01,23.206345,27.438484,28.980122,29.64899,101129.84,101128.48
2015-11-01,23.812475,27.893705,29.566532,30.245241,100982.9,100950.39
2015-12-01,25.05693,27.816017,29.038252,29.863396,100873.086,101039.88
2016-01-01,25.745876,28.129572,29.039356,29.502045,101018.445,101102.62
2016-02-01,27.074278,28.291414,28.971956,29.483854,100855.39,101073.7
2016-03-01,27.601164,28.678604,28.825727,29.43428,101014.08,101091.95
2016-04-01,25.88767,28.199722,28.752428,29.242184,100964.664,100987.52
2016-05-01,24.845535,27.037333,28.060942,29.33516,101126.61,100932.93
2016-06-01,23.442842,26.490099,27.621613,29.230545,101194.74,101008.555
2016-07-01,22.190557,25.250164,26.761433,28.909605,101214.055,100960.695
2016-08-01,21.290257,24.653477,26.306093,28.64004,101205.54,100935.91
2016-09-01,21.26297,24.793678,26.230932,28.44493,101266.69,100970.13
2016-10-01,21.441359,24.477549,25.964632,28.20254,101193.99,100921.305
2016-11-01,21.947128,24.56336,26.08006,28.180824,101195.18,100889.56
2016-12-01,23.269909,24.870174,26.212652,28.322319,101132.695,100868.875
2017-01-01,25.55079,25.548496,26.202667,28.077877,101146.04,100894.56
2017-02-01,27.218864,26.867329,26.757366,27.926397,101062.695,100993.555
2017-03-01,28.400772,27.596445,27.36449,28.086946,101052.32,100976.71
2017-04-01,26.366493,28.074875,28.114231,28.566832,100966.48,100996.31
2017-05-01,24.800879,27.516582,28.254454,28.950415,101125.36,100928.41
2017-06-01,23.121729,26.627262,28.05019,29.269114,101192.266,101001.58
2017-07-01,21.536272,25.928333,27.517817,28.999687,101284.2,101019.875
2017-08-01,20.650085,25.111609,26.755695,28.739359,101268.12,100967.59
2017-09-01,19.963219,24.36707,26.360937,28.53777,101298.266,101008.375
2017-10-01,19.930475,24.56389,26.304718,28.492973,101193.234,100902.29
2017-11-01,20.620522,24.093956,25.798208,28.249136,101206.13,100776.945
2017-12-01,21.677406,23.968327,25.60604,27.994608,101171.2,100875.164
2018-01-01,23.76592,24.461521,25.766521,27.965302,101114.055,100803.81
2018-02-01,25.567032,25.49508,25.962015,27.774948,101148.4,100990.68
2018-03-01,25.667675,26.35195,26.405668,27.979826,101000.65,100900.0
2018-04-01,24.649456,27.01123,27.23841,28.50848,101130.77,100904.734
2018-05-01,23.895088,27.00792,27.720871,28.891056,101221.555,100923.88
2018-06-01,22.411413,26.791851,27.830868,29.06566,101245.48,101008.96
2018-07-01,21.56563,26.065306,27.472727,29.000414,101217.766,100949.51
2018-08-01,20.799131,25.24618,27.122475,29.159567,101257.086,100997.66
2018-09-01,20.766018,25.197538,27.031113,29.113071,101176.555,101017.26
2018-10-01,21.305223,25.795284,27.589128,29.549242,101278.01,101046.4
2018-11-01,22.53118,26.073286,27.639048,29.451735,101182.27,100994.65
2018-12-01,23.752129,26.142496,27.49366,29.420364,101117.22,100933.12
2019-01-01,25.3587,26.341553,27.17855,29.053865,101083.4,101017.21
2019-02-01,26.70857,27.043827,27.386335,28.942799,101052.48,101145.29
2019-03-01,26.927593,27.924324,28.185188,29.08635,100974.234,101035.18
2019-04-01,26.039589,28.175167,28.506292,29.121092,101069.23,100945.07
2019-05-01,24.618202,27.815613,28.60256,29.415155,101125.59,100987.01
2019-06-01,23.09576,26.992838,28.27625,29.548552,101148.555,100949.42
2019-07-01,21.245453,25.830118,27.67516,29.519567,101235.1,101026.18
2019-08-01,20.423456,24.983112,26.98443,29.305206,101283.74,101033.62
2019-09-01,19.889818,24.68063,26.676912,29.23825,101347.81,101123.87
2019-10-01,20.056326,25.176334,27.23467,29.51695,101293.695,100995.875
2019-11-01,21.638262,25.49656,27.21705,29.379032,101181.96,100957.336
2019-12-01,23.20009,25.461056,26.9973,29.283133,101178.3,100967.2
2020-01-01,24.5132,25.803282,27.019789,29.157053,101133.41,100985.625
2020-02-01,26.25246,26.403564,27.015211,28.970718,101110.875,101068.836
2020-03-01,26.93771,27.288351,27.658554,28.929832,101120.79,101010.79
2020-04-01,25.768126,27.91861,28.181074,28.99877,101138.43,101011.875
2020-05-01,24.221516,26.986752,27.591845,28.792953,101239.65,100933.766
2020-06-01,22.25293,25.949543,27.368895,28.956778,101232.87,100941.49
2020-07-01,20.844002,25.343515,27.085396,28.801926,101222.516,100886.625
2020-08-01,20.211079,24.665924,26.272928,28.29558,101291.12,100933.97
2020-09-01,19.959602,24.073349,26.02846,28.180151,101343.05,100937.34
2020-10-01,20.29685,24.070974,25.534765,27.88817,101252.555,100879.82
2020-11-01,21.079136,24.047194,25.496685,27.9011,101331.47,100914.734
2020-12-01,22.024805,24.459682,25.558973,27.515856,101231.445,100852.1
2021-01-01,23.75622,25.086414,25.568077,27.136686,101105.09,100836.695
2021-02-01,25.451979,25.58124,25.781958,27.15107,101068.04,100902.82
2021-03-01,26.061653,26.63213,26.62759,27.752472,101062.64,100898.766
2021-04-01,24.388243,26.746382,27.19071,28.303675,101037.61,100959.25
2021-05-01,23.657316,26.69917,27.523205,28.716242,101164.43,100856.14
2021-06-01,23.166908,26.494165,27.640144,28.880121,101285.984,101010.9
2021-07-01,22.177141,25.680143,27.053349,28.645853,101245.9,100932.38
2021-08-01,20.945963,24.9034,26.544363,28.593765,101322.0,101005.61
2021-09-01,20.92666,24.726814,26.425093,28.198538,101292.92,100945.68
2021-10-01,20.70775,24.411201,25.902649,28.048723,101293.57,100914.625
2021-11-01,20.892975,24.298977,25.87973,27.916246,101287.69,100830.52
2021-12-01,21.366917,23.931341,25.511395,27.613811,101185.36,100935.95
2022-01-01,23.86135,24.391256,25.651445,27.955198,101226.266,100954.39
2022-02-01,24.634785,25.23047,25.945805,27.814726,101158.65,100868.71
2022-03-01,25.911251,26.44357,26.282152,27.492407,101109.32,100844.64
2022-04-01,24.213806,26.635332,26.780153,27.656727,101074.88,100849.09
2022-05-01,23.27401,26.244207,26.77652,27.8796,101217.34,100862.7
2022-06-01,21.767988,25.960657,27.00581,28.24643,101280.51,100881.09
2022-07-01,20.77396,25.417501,26.60498,27.846207,101255.08,100855.43
2022-08-01,20.47361,24.602024,25.85654,27.680124,101290.23,100894.664
2022-09-01,19.662935,24.07635,25.764645,27.607117,101349.39,100977.03
2022-10-01,19.18779,24.080534,25.86318,27.532154,101311.53,100922.27
2022-11-01,20.444664,24.203545,25.80557,27.695044,101285.18,100910.25
2022-12-01,22.548437,24.387943,25.729197,27.654505,101190.555,100809.41
2023-01-01,24.178118,25.096882,25.804783,27.565695,101203.26,100900.6
2023-02-01,26.926945,26.222324,26.199661,27.48957,100994.92,100911.3
2023-03-01,28.007841,27.49365,27.16353,28.056648,101088.1,100989.086
2023-04-01,28.167122,27.969967,27.95862,28.77482,100990.34,100872.25
2023-05-01,26.576319,28.060865,28.323776,29.106028,101034.32,100966.164
2023-06-01,25.930082,27.85499,28.600351,29.492365,101111.99,100955.016
2023-07-01,25.126602,27.444845,28.32966,29.513783,101128.88,100996.125
